time,seconds_elapsed,AccelerationZ,AccelerationY,AccelerationX,GyroscopeZ,GyroscopeY,GyroscopeX,Label
1.73e+18,4.751323975,0.216136906,0.292864171,-0.573132773,0.079766989,0.037101895,-0.021671848,squating
1.73e+18,4.761377197,0.269201556,0.280913037,-0.553941166,0.064166188,0.035319708,-0.015770016,squating
1.73e+18,4.771428955,0.220392225,0.287127089,-0.429037313,0.05695045,0.02478328,-0.011600433,squating
1.73e+18,4.781481445,0.178185945,0.31872342,-0.267831437,0.058865793,0.000946657,-0.014461201,squating
1.73e+18,4.79153418,0.19230098,0.321870486,-0.105624567,0.064650618,-0.029507801,-0.022324741,squating
1.73e+18,4.801585938,0.15507658,0.259977216,0.083807287,0.083007522,-0.062578395,-0.030620221,squating
1.73e+18,4.811638184,0.143290865,0.194231363,0.216188344,0.105664387,-0.092341192,-0.039173957,squating
1.73e+18,4.821690918,0.125581898,0.13298516,0.318719036,0.121090479,-0.117044136,-0.044085093,squating
1.73e+18,4.831743164,0.066908467,0.044741644,0.319799525,0.131999925,-0.124978475,-0.039804224,squating
1.73e+18,4.841795166,0.021007132,-0.095928225,0.32063013,0.134872943,-0.116167672,-0.042821318,squating
1.73e+18,4.851846924,0.038361295,-0.34200142,0.292381356,0.131996572,-0.092849649,-0.041225914,squating
1.73e+18,4.861900146,-0.003027531,-0.640745297,0.321849443,0.134702355,-0.068425536,-0.028787084,squating
1.73e+18,4.871951904,-0.127931383,-0.961511621,0.381144512,0.138753459,-0.054662954,-0.00130713,squating
1.73e+18,4.88200415,-0.199439161,-1.201232231,0.469857984,0.141858965,-0.059947196,0.029300313,squating
1.73e+18,4.892057129,-0.227893394,-1.39347622,0.608025807,0.150491685,-0.080405623,0.05744322,squating
1.73e+18,4.902109131,-0.251246213,-1.526865868,0.780755825,0.167745233,-0.119800173,0.081375986,squating
1.73e+18,4.912161133,-0.292892228,-1.673148317,0.955969476,0.199524909,-0.173389152,0.110940278,squating
1.73e+18,4.922214355,-0.300058467,-1.842452159,1.122302486,0.239758089,-0.231773913,0.147925198,squating
1.73e+18,4.932266113,-0.342665144,-2.043195681,1.259103113,0.288691014,-0.293381542,0.193645954,squating
1.73e+18,4.942318115,-0.414201563,-2.197895244,1.305519119,0.330078661,-0.350587845,0.242063284,squating
1.73e+18,4.952370117,-0.514278725,-2.282434061,1.277665482,0.354875177,-0.401601642,0.286864609,squating
1.73e+18,4.962423096,-0.65993895,-2.309671612,1.219298633,0.360761553,-0.444214612,0.322788268,squating
1.73e+18,4.972475342,-0.746969875,-2.274680962,1.212539514,0.351575285,-0.486970127,0.356168479,squating
1.73e+18,4.9825271,-0.825078366,-2.226518697,1.21118167,0.337663203,-0.529425442,0.393749386,squating
1.73e+18,4.992580322,-0.84041096,-2.137725145,1.166418984,0.318646938,-0.559099436,0.430573106,squating
1.73e+18,5.00263208,-0.821953512,-1.933435329,1.076688736,0.30061546,-0.570474565,0.469617158,squating
1.73e+18,5.012684082,-0.800702634,-1.767223608,1.006727604,0.290789038,-0.552485228,0.509186208,squating
1.73e+18,5.022737305,-0.763470344,-1.730169011,0.956415759,0.294083655,-0.507547617,0.554868221,squating
1.73e+18,5.032789063,-0.706383598,-1.816931934,0.850821879,0.289115399,-0.424306929,0.595665276,squating
1.73e+18,5.042841309,-0.666540832,-1.842079819,0.681106241,0.25103271,-0.30065608,0.626993895,squating
1.73e+18,5.052893066,-0.596748626,-1.675581097,0.461182803,0.188222528,-0.160147145,0.644109368,squating
1.73e+18,5.062945801,-0.580188244,-1.483015621,0.353712316,0.124093607,-0.020179914,0.662501931,squating
1.73e+18,5.072998291,-0.618117578,-1.393316645,0.394764165,0.073555619,0.114860542,0.687235534,squating
1.73e+18,5.083050049,-0.561819352,-1.412216576,0.473244119,0.042321261,0.223622188,0.713971317,squating
1.73e+18,5.093103271,-0.45858811,-1.426253285,0.545647385,0.026726551,0.341023624,0.739654064,squating
1.73e+18,5.103155029,-0.56234659,-1.427052326,0.495338462,0.023104386,0.439947546,0.758140683,squating
1.73e+18,5.113207275,-0.450166903,-1.413620597,0.416382999,0.023979547,0.518348396,0.748667061,squating
1.73e+18,5.123260254,-0.245146142,-1.327256904,0.346274859,0.047939207,0.571344495,0.713810861,squating
1.73e+18,5.133312012,0.023190614,-1.278367493,0.435466177,0.118393131,0.621149838,0.66015321,squating
1.73e+18,5.143364258,0.032682957,-1.373852066,0.423472081,0.206206873,0.680306137,0.640776038,squating
1.73e+18,5.153416016,-0.201587863,-1.502290815,0.227643219,0.277406543,0.713622212,0.667664111,squating
1.73e+18,5.163468994,-0.225334942,-1.469071851,0.04508885,0.329168558,0.705050826,0.702243388,squating
1.73e+18,5.17352124,0.004991232,-1.305610889,-0.065089143,0.352845877,0.680276036,0.722252548,squating
1.73e+18,5.183572998,0.075613459,-1.254868544,0.006047171,0.354410738,0.649671495,0.731604517,squating
1.73e+18,5.193626221,-0.009826105,-1.263825757,0.140778882,0.338131785,0.597961307,0.746974885,squating
1.73e+18,5.203677979,-0.108288525,-1.293110889,0.32133594,0.315931141,0.520505369,0.76633817,squating
1.73e+18,5.213730225,-0.138905782,-1.354371705,0.505873885,0.302683145,0.446642131,0.784305871,squating
1.73e+18,5.223783203,-0.113695791,-1.369155433,0.638110857,0.303704202,0.387869358,0.790765107,squating
1.73e+18,5.233835205,-0.010133125,-1.279154259,0.706709176,0.320874184,0.329965502,0.794767678,squating
1.73e+18,5.243887207,0.069925915,-1.13782505,0.823317786,0.347312719,0.262063146,0.808024585,squating
1.73e+18,5.253938965,0.154399265,-1.079237836,0.969216788,0.368119419,0.181730777,0.825269699,squating
1.73e+18,5.263991943,0.180378779,-1.131346209,1.137377306,0.364721745,0.101591483,0.843851089,squating
1.73e+18,5.274044189,0.173303142,-1.237491293,1.34324387,0.326929539,0.022341687,0.85580951,squating
1.73e+18,5.284096191,0.128662182,-1.349296886,1.521366686,0.255889446,-0.070502236,0.858078539,squating
1.73e+18,5.294148926,-0.034399698,-1.339545892,1.677691221,0.174017757,-0.171633199,0.861203492,squating
1.73e+18,5.304201172,-0.278180982,-1.33042209,1.849737932,0.107533529,-0.267023087,0.853819072,squating
1.73e+18,5.31425293,-0.34007542,-1.335473528,1.915273065,0.073206082,-0.355648994,0.83629179,squating
1.73e+18,5.324306396,-0.410673974,-1.338576755,1.848072045,0.077762216,-0.427930951,0.822425783,squating
1.73e+18,5.334358154,-0.515415474,-1.36989193,1.713415737,0.10155423,-0.464195579,0.811713457,squating
1.73e+18,5.344410156,-0.575202273,-1.394757492,1.51585523,0.119626172,-0.466874182,0.790283501,squating
1.73e+18,5.354462158,-0.627314007,-1.420587514,1.249836103,0.111527823,-0.432033569,0.761254489,squating
1.73e+18,5.364515137,-0.744821611,-1.429814776,0.992912429,0.078127258,-0.350299001,0.717794061,squating
1.73e+18,5.374567383,-0.785256643,-1.388323659,0.828814338,0.031101594,-0.230819106,0.666178226,squating
1.73e+18,5.384619141,-0.754555216,-1.328870769,0.707111035,-0.007592007,-0.104996726,0.617441595,squating
1.73e+18,5.394672119,-0.636502983,-1.288064711,0.662598817,-0.018372919,0.016104542,0.538087428,squating
1.73e+18,5.404724121,-0.548659134,-1.032920322,0.569398555,0.002434626,0.133231699,0.496403098,squating
1.73e+18,5.414775879,-0.552922782,-0.777725079,0.475749088,0.054137278,0.209939048,0.504987895,squating
1.73e+18,5.424828369,-0.374866163,-0.763971279,0.53707654,0.101167642,0.278961778,0.498366445,squating
1.73e+18,0.019726563,0.089783731,-0.013850831,-0.076083853,-0.027703699,-0.230296761,-0.061959438,walking
1.73e+18,0.029780762,0.080427874,-0.043525253,-0.152804909,-0.034135547,-0.194116533,-0.049552679,walking
1.73e+18,0.03983252,0.071009473,-0.068391399,-0.08551906,-0.038494609,-0.169108912,-0.040747736,walking
1.73e+18,0.049884521,0.097355043,-0.075728318,0.025352176,-0.037790954,-0.163552493,-0.042813897,walking
1.73e+18,0.059936768,0.101869598,-0.052151043,0.080465356,-0.034795165,-0.163029969,-0.046333268,walking
1.73e+18,0.06998877,0.109908235,-0.013228899,0.10430742,-0.034970887,-0.163983196,-0.048126377,walking
1.73e+18,0.080041748,0.132653736,-0.029658056,0.104549266,-0.037579719,-0.170840308,-0.050953586,walking
1.73e+18,0.090093506,0.186506906,-0.053934419,0.088685926,-0.040236846,-0.180459619,-0.050175212,walking
1.73e+18,0.100145508,0.175290516,-0.07394728,0.082640362,-0.048512619,-0.204083458,-0.044780716,walking
1.73e+18,0.11019751,0.18035949,-0.083804072,0.145605206,-0.053177014,-0.237410322,-0.048863776,walking
1.73e+18,0.120250488,0.18618425,-0.092757779,0.164927893,-0.053410042,-0.279911429,-0.049731966,walking
1.73e+18,0.130302734,0.244797767,-0.082570147,0.155487353,-0.058316335,-0.331396073,-0.051587816,walking
1.73e+18,0.140354492,0.264091958,-0.043180386,0.18511136,-0.072401263,-0.363259733,-0.048701216,walking
1.73e+18,0.150406494,0.3780974,-0.032349779,0.213557118,-0.09408547,-0.391844571,-0.038248695,walking
1.73e+18,0.160458496,0.512542111,-0.061643094,0.219454506,-0.113402978,-0.424360156,-0.026694838,walking
1.73e+18,0.170511719,0.596951455,-0.081065587,0.212477214,-0.12538375,-0.463719726,-0.005830795,walking
1.73e+18,0.180563721,0.733217536,-0.100545364,0.19813027,-0.124177605,-0.510933042,0.020493753,walking
1.73e+18,0.190615723,0.840568489,-0.138276252,0.1855347,-0.123596497,-0.567328393,0.042555112,walking
1.73e+18,0.20066748,0.860252263,-0.145839381,0.149721337,-0.119311206,-0.650180161,0.055442415,walking
1.73e+18,0.210719727,0.811651314,-0.186384741,0.089976039,-0.112019382,-0.751368642,0.054839272,walking
1.73e+18,0.220772705,0.670915979,-0.21843583,0.013991408,-0.100907877,-0.843515337,0.04099163,walking
1.73e+18,0.230824707,0.400198172,-0.302948928,-0.058140785,-0.089974046,-0.910295188,0.017989725,walking
1.73e+18,0.240876709,0.146341485,-0.439789594,-0.144012457,-0.080130734,-0.945965588,-0.001048147,walking
1.73e+18,0.250928467,0.028071956,-0.448200864,-0.209132872,-0.07419619,-0.949198067,-0.022763591,walking
1.73e+18,0.260980713,-0.118929162,-0.371999667,-0.268632963,-0.073028654,-0.912003815,-0.034566991,walking
1.73e+18,0.271033691,-0.146377141,-0.371187767,-0.326717341,-0.088047825,-0.848756611,-0.040566403,walking
1.73e+18,0.281085693,-0.093740944,-0.31729251,-0.33619551,-0.102782831,-0.761473894,-0.034694135,walking
1.73e+18,0.291137695,0.008630758,-0.243964824,-0.300903539,-0.115601592,-0.668315768,-0.01924637,walking
1.73e+18,0.301189453,0.128392279,-0.192060449,-0.246115134,-0.120525248,-0.582658112,0.000765156,walking
1.73e+18,0.311242676,0.251493466,-0.154547003,-0.168779965,-0.117411301,-0.515894115,0.02307618,walking
1.73e+18,0.321294434,0.32446927,-0.13535598,-0.116880997,-0.118733831,-0.477227896,0.042463727,walking
1.73e+18,0.33134668,0.48019993,-0.066563599,-0.06970935,-0.136604264,-0.466575027,0.057647374,walking
1.73e+18,0.341398682,0.6356772,-0.10110066,-0.004623568,-0.162067279,-0.477263093,0.071473442,walking
1.73e+18,0.351450439,0.78551734,-0.118588386,0.086193744,-0.192275032,-0.509667397,0.088508695,walking
1.73e+18,0.361503662,0.969000515,-0.102263858,0.203392575,-0.225699291,-0.562903702,0.114209801,walking
1.73e+18,0.37155542,1.165197625,-0.103041272,0.3347646,-0.25862968,-0.645955145,0.147563785,walking
1.73e+18,0.38160791,1.365853761,-0.098335871,0.469842787,-0.289963901,-0.755723178,0.185501307,walking
1.73e+18,0.391659668,1.564762176,-0.133435241,0.499525977,-0.332237095,-0.90849036,0.214612409,walking
1.73e+18,0.401712646,1.671214718,-0.253432325,0.554934561,-0.377833337,-1.098457098,0.238745168,walking
1.73e+18,0.411764648,1.792224778,-0.373624054,0.716653063,-0.415300816,-1.316547871,0.248061553,walking
1.73e+18,0.421816406,1.866167966,-0.386340912,0.984364527,-0.429782301,-1.559840441,0.25460124,walking
1.73e+18,0.431868652,1.910599813,-0.402566071,1.463667362,-0.378910065,-1.843057036,0.258606225,walking
1.73e+18,0.441920654,1.826430414,-0.126972183,1.328302906,-0.36374709,-2.120933294,0.27023837,walking
1.73e+18,0.451973633,1.794613134,-0.122802788,1.139976529,-0.410981089,-2.331644773,0.300115883,walking
1.73e+18,0.462025635,1.766516921,-0.229552267,1.102069846,-0.497605443,-2.521785736,0.344133943,walking
1.73e+18,0.472077393,1.733103311,-0.216501063,1.157074232,-0.611164153,-2.716050625,0.37529999,walking
1.73e+18,0.482129639,1.658178126,-0.160783267,1.35697312,-0.741484344,-2.912445784,0.390479207,walking
1.73e+18,0.492181641,1.523057124,-0.138410692,1.594316187,-0.88820529,-3.115304232,0.39201957,walking
1.73e+18,0.502234619,1.314674193,-0.197546771,1.851213558,-1.040756822,-3.303080559,0.385450363,walking
1.73e+18,0.512286621,1.142919158,-0.297816825,2.026597159,-1.184779644,-3.427084446,0.383366197,walking
1.73e+18,0.522338379,1.119826744,-0.432480732,2.098777137,-1.313442588,-3.502357483,0.365680397,walking
1.73e+18,0.532390625,1.049169153,-0.623241204,2.01255066,-1.41701293,-3.541714668,0.337189049,walking
1.73e+18,0.542442383,0.828959592,-0.756694566,1.82078481,-1.510006785,-3.523765326,0.322423428,walking
1.73e+18,0.55249585,0.577720978,-0.771859402,1.562802274,-1.603265166,-3.438674927,0.322017103,walking
1.73e+18,0.562547607,0.423803504,-0.81142335,1.259492843,-1.691111684,-3.294733286,0.3189542,walking
1.73e+18,0.572599854,0.358596581,-0.9484119,0.974763462,-1.765619397,-3.114636421,0.296676993,walking
1.73e+18,0.582651611,0.27200317,-1.026955276,0.710100865,-1.817207217,-2.905854702,0.25957489,walking
1.73e+18,0.59270459,0.167378428,-1.019452937,0.48920259,-1.840886831,-2.67173481,0.222933725,walking
1.73e+18,0.602756836,0.126160867,-0.968661492,0.303330182,-1.843537211,-2.423608541,0.199516013,walking
1.73e+18,0.612808594,0.17900486,-0.911680545,0.156867555,-1.834646225,-2.189621687,0.189624906,walking
1.73e+18,0.62286084,0.173696525,-0.903123144,-0.027824265,-1.833170056,-1.989808202,0.195410088,walking
1.73e+18,0.632912598,0.15370763,-0.936630277,-0.11983707,-1.837073565,-1.833259702,0.209084406,walking
1.73e+18,0.642965332,0.158806999,-1.002045875,-0.118752198,-1.835848451,-1.718584776,0.214985162,walking
1.73e+18,0.653017822,0.140686236,-0.937982861,-0.059433382,-1.821573377,-1.640496612,0.203717217,walking
1.73e+18,0.66306958,0.076703008,-0.781444392,0.01763276,-1.799468875,-1.588962078,0.178967401,walking
1.73e+18,0.673121826,-0.005356851,-0.654142538,0.084973847,-1.779316068,-1.562556028,0.163467079,walking
1.73e+18,0.683174561,-0.028055297,-0.585506225,0.122653297,-1.766203642,-1.584180117,0.168250129,walking
1.73e+18,0.693226318,0.045372635,-0.529086418,0.156481917,-1.765023708,-1.653300881,0.182136729,walking
1.73e+18,0.703278809,0.092848087,-0.490147323,0.182729982,-1.772815824,-1.753018379,0.200464606,walking
1.73e+18,0.713330566,0.117918523,-0.456109445,0.176083858,-1.773957849,-1.867781043,0.215886131,walking
1.73e+18,0.723382813,0.075996613,-0.434828756,0.121984969,-1.767325282,-1.982855678,0.229428843,walking
1.73e+18,0.733435547,0.02984335,-0.438770772,0.01541503,-1.746173978,-2.092725039,0.240473241,walking
1.73e+18,0.743487793,-0.009816461,-0.44188452,-0.107874081,-1.704077363,-2.209656239,0.246639803,walking
1.73e+18,0.753539551,-0.122087918,-0.331966348,-0.410713904,-1.662534237,-2.286453724,0.253628612,walking
1.73e+18,0.763591797,-0.192229084,-0.256776374,-0.625717677,-1.617869258,-2.305111408,0.261860192,walking
1.73e+18,0.773643799,-0.236219909,-0.211305832,-0.779081462,-1.564593434,-2.294653893,0.274083585,walking
1.73e+18,0.783696533,-0.311951588,-0.058980012,-0.981774291,-1.51793623,-2.262915611,0.290551513,walking
1.73e+18,0.793748779,-0.3224515,0.012607553,-0.967243588,-1.467455745,-2.213368893,0.305667609,walking
1.73e+18,0.803800537,-0.417381655,0.123189157,-0.959023165,-1.435052514,-2.148484707,0.319059849,walking
1.73e+18,0.813852539,-0.616530308,0.263038942,-0.941378787,-1.43025589,-2.074720144,0.337309778,walking
1.73e+18,0.823904785,-0.726374246,0.319931042,-0.88159418,-1.429554462,-1.99231565,0.359868079,walking
1.73e+18,0.83395752,-0.729622435,0.338509486,-0.831950225,-1.432856083,-1.919034481,0.375232071,walking
1.73e+18,0.844009766,-0.679766809,0.255104057,-0.810073251,-1.427189469,-1.851319909,0.381375998,walking
1.73e+18,0.854061523,-0.640036272,0.235346633,-0.729177394,-1.388953447,-1.79110229,0.390000135,walking
1.73e+18,0.864113525,-0.68823244,0.394951504,-0.648953372,-1.334502459,-1.753949046,0.406625986,walking
1.73e+18,0.874166748,-0.687701401,0.487421113,-0.598999474,-1.265238643,-1.716853857,0.420968533,walking
1.73e+18,0.884218506,-0.665589669,0.403797074,-0.551931726,-1.19833982,-1.671602249,0.425331056,walking
1.73e+18,0.894270752,-0.625918607,0.268504806,-0.57076356,-1.140216947,-1.624202013,0.422913343,walking
1.73e+18,0.90432251,-0.550829756,0.12988544,-0.572675823,-1.086701035,-1.591037631,0.413424224,walking
1.73e+18,0.914374512,-0.508794741,0.073173373,-0.547888003,-1.031543136,-1.56427896,0.401394635,walking
1.73e+18,0.924427734,-0.549383649,0.12324118,-0.536553393,-0.972196937,-1.564068556,0.409746587,walking
1.73e+18,0.934479736,-0.611902064,0.197859491,-0.567021597,-0.917200327,-1.573836327,0.433498591,walking
1.73e+18,0.944531738,-0.55912266,0.17613515,-0.605172464,-0.867630124,-1.5785743,0.458084643,walking
1.73e+18,0.95458374,-0.50184273,0.139390935,-0.625902094,-0.82075125,-1.572313666,0.475635409,walking
1.73e+18,0.964635498,-0.479136685,0.009960838,-0.618950375,-0.770142674,-1.562717319,0.491306782,walking
1.73e+18,0.974688721,-0.437749028,-0.169530053,-0.540757421,-0.71294117,-1.562265158,0.503861308,walking
1.73e+18,0.984740723,-0.383176311,-0.259307354,-0.451117774,-0.633267105,-1.561920524,0.513585031,walking
1.73e+18,0.994792725,-0.369885598,-0.170531923,-0.449711707,-0.550045013,-1.568022251,0.529019177,walking
1.73e+18,1.004844727,-0.379138433,-0.086293551,-0.553502774,-0.479950577,-1.57084918,0.548760355,walking
1.73e+18,1.014897705,-0.384436394,0.003113164,-0.695421913,-0.437797785,-1.572090864,0.571443498,walking
1.73e+18,1.024949219,-0.406269601,0.044816462,-0.806774648,-0.420868337,-1.574861646,0.591933608,walking
1.73e+18,1.035000977,-0.468796492,0.080296357,-0.836934516,-0.412958711,-1.566654921,0.608209789,walking
1.73e+18,1.045052979,-0.52026306,0.071273092,-0.836327052,-0.408034533,-1.5477283,0.613769412,walking
1.73e+18,1.05510498,-0.514206244,-0.012969372,-0.819071527,-0.388274848,-1.517526388,0.610255241,walking
1.73e+18,1.065157959,-0.41474473,-0.106617377,-0.831693108,-0.348003328,-1.474416494,0.606408834,walking
1.73e+18,1.075210205,-0.348107189,-0.139133745,-0.884958396,-0.304009259,-1.417278409,0.609547496,walking
1.73e+18,1.085261963,-0.354138286,-0.188697695,-0.959926251,-0.265185684,-1.358546138,0.615909755,walking
1.73e+18,1.095314209,-0.349374579,-0.315291107,-1.01533162,-0.233430237,-1.34002912,0.617604733,walking
1.73e+18,1.105365967,-0.423272905,-0.412411757,-1.09060781,-0.207224727,-1.356943369,0.603566647,walking
1.73e+18,1.115419189,-0.537113657,-0.446910239,-1.215186668,-0.194648802,-1.357800484,0.578150749,walking
1.73e+18,1.125471191,-0.604921558,-0.394558705,-1.40123341,-0.189482272,-1.308736086,0.539061427,walking
1.73e+18,1.135522949,-0.587270165,-0.250738263,-1.591655882,-0.19319728,-1.2280761,0.502897143,walking
1.73e+18,1.145575195,-0.498009289,-0.054327803,-1.731100739,-0.196205586,-1.111453891,0.466772109,walking
1.73e+18,1.15562793,-0.37301016,0.091391751,-1.791703384,-0.180526093,-0.962976336,0.423361242,walking
1.73e+18,1.165680176,-0.201770527,0.155105806,-1.737344748,-0.137316301,-0.80591321,0.369160831,walking
1.73e+18,1.175732178,-0.053648004,0.212065126,-1.670574959,-0.070136726,-0.660549223,0.303082407,walking
1.73e+18,1.185783936,0.096516985,0.231591664,-1.658148608,0.002123083,-0.533669531,0.237012058,walking
1.73e+18,1.195836182,0.282746098,0.305021642,-1.668586562,0.061868262,-0.461201549,0.172585621,walking
1.73e+18,1.205888916,0.397239469,0.181284203,-1.7208114,0.099738672,-0.418194145,0.114947081,walking
1.73e+18,1.215941162,0.492186282,-0.040824178,-1.761377804,0.12065807,-0.389653116,0.058434881,walking
1.73e+18,1.225993164,0.535645338,-0.26158699,-1.742936285,0.136159271,-0.331639111,-0.005968341,walking
1.73e+18,1.236044922,0.571603371,-0.473339397,-1.650959719,0.169492275,-0.263518065,-0.07184606,walking
1.73e+18,1.246097168,0.586877659,-0.602271481,-1.485837692,0.226599231,-0.206024975,-0.125905827,walking
1.73e+18,1.256149902,0.618119039,-0.60877078,-1.34583374,0.303708285,-0.163174719,-0.16734916,walking
1.73e+18,1.266202148,0.661134735,-0.48888651,-1.211213819,0.376637101,-0.165082604,-0.183135316,walking
1.73e+18,1.27625415,0.67132339,-0.330341961,-1.062939759,0.42917791,-0.249748439,-0.181132182,walking
1.73e+18,1.286306152,0.658821052,-0.178261056,-0.942896644,0.453791916,-0.365154117,-0.172601551,walking
1.73e+18,1.296358154,0.61306234,-0.025420272,-0.836685217,0.450854808,-0.481604457,-0.173500478,walking
1.73e+18,1.306410889,0.562791558,0.096458971,-0.755356741,0.42862007,-0.583486617,-0.185207471,walking
1.73e+18,1.316463135,0.596164251,0.150814831,-0.741500942,0.402425885,-0.683344662,-0.204742894,walking
1.73e+18,1.326514893,0.667318831,0.172962365,-0.746759886,0.382920921,-0.77014184,-0.219202518,walking
1.73e+18,1.336567139,0.762439393,0.203894679,-0.75358827,0.37281093,-0.851145804,-0.22308889,walking
1.73e+18,1.346620117,0.778458069,0.235135621,-0.823403711,0.378331929,-0.921491027,-0.216262937,walking
1.73e+18,1.356671875,0.72732804,0.175482239,-0.851992677,0.391985089,-0.981024265,-0.20230037,walking
1.73e+18,1.366724121,0.638107934,0.035139118,-0.863954917,0.409739316,-1.014772892,-0.195490405,walking
1.73e+18,1.376775879,0.532531736,-0.183934426,-0.919974326,0.425017595,-1.019953728,-0.218717963,walking
1.73e+18,1.386828125,0.50744055,-0.358147083,-1.002543596,0.430899203,-1.001473308,-0.304651797,walking
1.73e+18,1.396881104,0.221356248,-0.507276153,-1.096216882,0.416107565,-0.950353265,-0.398130685,walking
1.73e+18,1.406932861,-0.441872245,-0.487477812,-1.081127303,0.391524464,-0.863100886,-0.38942349,walking
1.73e+18,1.416985107,-0.845610721,-0.221714413,-0.939456002,0.384047419,-0.779771984,-0.302459687,walking
1.73e+18,1.427036865,-0.665969754,-0.076582304,-0.875513253,0.413005024,-0.718657494,-0.251579165,walking
1.73e+18,1.437088867,-0.425225354,-0.243151754,-1.12705275,0.453050554,-0.654572666,-0.263646185,walking
1.73e+18,1.44714209,-0.446702588,-0.390759313,-1.636444141,0.478824615,-0.581495523,-0.300397813,walking
1.73e+18,1.457194092,-0.664186816,-0.290235576,-2.084570478,0.489761531,-0.473642439,-0.325880498,walking
1.73e+18,1.467246094,-0.804988641,-0.057417585,-2.221016592,0.5008986,-0.312967002,-0.341902614,walking
1.73e+18,1.477298096,-0.762786307,0.051166124,-2.102753201,0.532299995,-0.127941757,-0.356895208,walking
1.73e+18,1.487351318,-0.605200813,-0.011477672,-1.939102561,0.58212769,0.045771446,-0.382436544,walking
1.73e+18,1.497403076,-0.418547776,-0.163985863,-1.755698005,0.642767668,0.191409647,-0.414907217,walking
1.73e+18,1.507455078,-0.293284443,-0.364900065,-1.609285208,0.705669105,0.308320016,-0.446964502,walking
1.73e+18,1.51750708,-0.164585582,-0.452211853,-1.442682003,0.75778383,0.397449493,-0.471790195,walking
1.73e+18,1.527559082,-0.048727206,-0.427840213,-1.231970191,0.803173959,0.455376446,-0.486717999,walking
1.73e+18,1.537612061,0.052215633,-0.390697938,-0.995589174,0.844369829,0.474629074,-0.500890017,walking
1.73e+18,1.547664063,0.213136262,-0.287243409,-0.724801736,0.876538932,0.460196853,-0.516638339,walking
1.73e+18,1.557716064,0.390498324,-0.138971248,-0.481214733,0.903055489,0.412905067,-0.530451596,walking
1.73e+18,1.567768066,0.512936078,0.018461539,-0.252715263,0.915032506,0.342329443,-0.538533211,walking
1.73e+18,1.577820068,0.636360213,0.078871877,-0.102169851,0.907287598,0.251252592,-0.538523078,walking
1.73e+18,1.587873047,0.737324387,0.016163199,-0.071727631,0.880677044,0.144074216,-0.525299728,walking
1.73e+18,1.597925049,0.855451293,-0.108476157,-0.057170675,0.836669385,0.027110977,-0.508382976,walking
1.73e+18,1.607977051,0.969910908,-0.235352478,-0.090481276,0.784518003,-0.090435624,-0.489289403,walking
1.73e+18,1.618029053,1.072535416,-0.318489611,-0.185559086,0.7278139,-0.208047718,-0.471670806,walking
1.73e+18,1.628082031,1.132340189,-0.436555434,-0.232698913,0.672064364,-0.310542136,-0.454764247,walking
1.73e+18,1.638134033,1.12158557,-0.675482848,-0.242954514,0.619074821,-0.392617851,-0.439054012,walking
1.73e+18,1.648186035,1.017556748,-1.118565054,-0.183404557,0.570206344,-0.46254766,-0.406460404,walking
1.73e+18,1.658238037,0.71798665,-1.719970858,-0.095091592,0.530738115,-0.510279357,-0.347292125,walking
1.73e+18,1.668290283,0.248166367,-2.80063142,-0.099926355,0.485452384,-0.554625809,-0.251917928,walking
1.73e+18,1.678343018,-0.208187992,-4.098752831,-0.176712146,0.439938575,-0.620233238,-0.1280099,walking
1.73e+18,1.68839502,-0.562801056,-4.574135716,-0.249219895,0.411130369,-0.680288553,-0.012989845,walking
1.73e+18,1.698447021,-0.982403017,-4.182753302,-0.387406057,0.382378787,-0.695416808,0.085601039,walking
1.73e+18,1.708499023,-1.346449972,-3.850381296,-0.554049595,0.317544401,-0.650227189,0.170842424,walking
1.73e+18,1.71855127,-1.327109897,-3.567581423,-0.637135436,0.19245185,-0.580120444,0.232719794,walking
1.73e+18,1.728604004,-1.087136773,-2.713805954,-0.551965116,0.02348998,-0.495251626,0.269125462,walking
1.73e+18,1.738656006,-0.975207553,-1.452255156,-0.303191358,-0.162107185,-0.324563026,0.285207212,walking
1.73e+18,1.748708008,-0.80996,-0.094816465,0.185614561,-0.319576412,-0.069098748,0.279952794,walking
1.73e+18,1.758759766,-0.394342724,1.140598022,0.947033598,-0.407317281,0.170641959,0.252963185,walking
1.73e+18,1.768812256,0.232659294,2.236128821,1.724163926,-0.416860461,0.284044445,0.207716629,walking
1.73e+18,1.77886499,0.871453164,3.13960034,2.384819207,-0.377260208,0.260698199,0.153907761,walking
1.73e+18,1.788916992,1.308109136,3.798209795,2.820007737,-0.330092162,0.131482959,0.111603722,walking
1.73e+18,1.798968994,1.461774388,4.152943271,2.953486233,-0.319557607,-0.072123542,0.090131782,walking
1.73e+18,1.809020752,1.41803403,4.077958464,2.784025446,-0.358368367,-0.270439297,0.080957726,walking
1.73e+18,1.819074219,1.22516168,3.594570552,2.405304653,-0.433647871,-0.436111957,0.072639935,walking
1.73e+18,1.829125977,1.109049914,2.871368506,1.944743198,-0.533849895,-0.60609436,0.060194984,walking
1.73e+18,1.839178223,1.051789857,1.994958596,1.463563463,-0.642039537,-0.801111758,0.057120685,walking
1.73e+18,1.84922998,0.925012905,1.082890514,0.942494201,-0.743860185,-0.981567025,0.073029608,walking
